event_uid,event_name,event_date,snapshot_kind,requested_snapshot,actual_snapshot,event_start_utc,status,matched_fights,quote_rows,response_sha256,response_file,requests_remaining,requests_used,requests_last
df625674544f1be8ca77,UFC 250: Nunes vs. Spencer,2020-06-06,discovery_72h,2020-06-03T00:00:00+00:00,NaT,2020-06-07T00:00:00+00:00,invalid_snapshot_time,0,0,,,4233102,766898,0
df625674544f1be8ca77,UFC 250: Nunes vs. Spencer,2020-06-06,discovery_48h,2020-06-04T00:00:00+00:00,NaT,2020-06-07T00:00:00+00:00,invalid_snapshot_time,0,0,,,4233102,766898,0
df625674544f1be8ca77,UFC 250: Nunes vs. Spencer,2020-06-06,discovery_24h,2020-06-05T00:00:00+00:00,NaT,2020-06-07T00:00:00+00:00,invalid_snapshot_time,0,0,,,4233102,766898,0
b4ea3fd9b512088f2371,UFC Fight Night: Eye vs. Calvillo,2020-06-13,discovery_72h,2020-06-10T00:00:00+00:00,2020-06-09 23:55:00+00:00,2020-06-14T00:30:00+00:00,ok,5,15,0f01d2bb7254bea656b8dec4eabe51767ad91ddf643f2eeb742036437f8b262d,raw/odds_totals/responses/b4ea3fd9b512088f2371__discovery_72h__2020-06-09T23-55-00Z.json.gz,4233062,766938,40
b4ea3fd9b512088f2371,UFC Fight Night: Eye vs. Calvillo,2020-06-13,entry,2020-06-13T00:30:00+00:00,2020-06-13 00:25:00+00:00,2020-06-14T00:30:00+00:00,ok,5,20,b395a9dd60fa96536ba9f636f3524fd2f000ead77982352552f8833b35c91056,raw/odds_totals/responses/b4ea3fd9b512088f2371__entry__2020-06-13T00-25-00Z.json.gz,4233022,766978,40
b4ea3fd9b512088f2371,UFC Fight Night: Eye vs. Calvillo,2020-06-13,close,2020-06-14T00:15:00+00:00,2020-06-14 00:15:00+00:00,2020-06-14T00:30:00+00:00,ok,5,24,26f3067ac1b912ff3c14fe26efa7ec3f36b657d0d05031e3a516fe385c568b7a,raw/odds_totals/responses/b4ea3fd9b512088f2371__close__2020-06-14T00-15-00Z.json.gz,4232982,767018,40
e1ccc071cf33aca9a175,UFC Fight Night: Blaydes vs. Volkov,2020-06-20,discovery_72h,2020-06-17T00:00:00+00:00,2020-06-16 23:55:00+00:00,2020-06-20T23:00:00+00:00,ok,7,35,0c4acb0231ba89d15be6899fd6fb1132c5a664c44bb2fdf7020d51a290648eac,raw/odds_totals/responses/e1ccc071cf33aca9a175__discovery_72h__2020-06-16T23-55-00Z.json.gz,4232942,767058,40
e1ccc071cf33aca9a175,UFC Fight Night: Blaydes vs. Volkov,2020-06-20,entry,2020-06-19T23:00:00+00:00,2020-06-19 22:55:00+00:00,2020-06-20T23:00:00+00:00,ok,7,35,3ffc639ec250aee42202beba463a95264c8635eb140f1d2768e604a473bb2082,raw/odds_totals/responses/e1ccc071cf33aca9a175__entry__2020-06-19T22-55-00Z.json.gz,4232902,767098,40
e1ccc071cf33aca9a175,UFC Fight Night: Blaydes vs. Volkov,2020-06-20,close,2020-06-20T22:45:00+00:00,2020-06-20 22:45:00+00:00,2020-06-20T23:00:00+00:00,ok,6,27,a4ab7d2449eb285cb574c9127e487fdfec63bf85ab71902faf9aec07bd2d372c,raw/odds_totals/responses/e1ccc071cf33aca9a175__close__2020-06-20T22-45-00Z.json.gz,4232862,767138,40
7ee1f62c0394add138ee,UFC Fight Night: Poirier vs. Hooker,2020-06-27,discovery_72h,2020-06-24T00:00:00+00:00,2020-06-23 23:55:00+00:00,2020-06-27T23:35:00+00:00,ok,2,10,cac4a01c06a8c6ed22f0bc05b0fd2fb1b2d2ed411d2db02fae607d5422e8f3bd,raw/odds_totals/responses/7ee1f62c0394add138ee__discovery_72h__2020-06-23T23-55-00Z.json.gz,4232822,767178,40
7ee1f62c0394add138ee,UFC Fight Night: Poirier vs. Hooker,2020-06-27,entry,2020-06-26T23:35:00+00:00,2020-06-26 23:35:00+00:00,2020-06-27T23:35:00+00:00,ok,2,8,17635d577fc092e3e510bccec22323601fd549f1b59fda969b33f3858a345318,raw/odds_totals/responses/7ee1f62c0394add138ee__entry__2020-06-26T23-35-00Z.json.gz,4232782,767218,40
7ee1f62c0394add138ee,UFC Fight Night: Poirier vs. Hooker,2020-06-27,close,2020-06-27T23:20:00+00:00,2020-06-27 23:15:00+00:00,2020-06-27T23:35:00+00:00,ok,2,8,63e16e04e93a95d7021264e99e3f387b26d9fb0a63cc727f2e619da98718b695,raw/odds_totals/responses/7ee1f62c0394add138ee__close__2020-06-27T23-15-00Z.json.gz,4232742,767258,40
fb1954a323fdf358fe12,UFC 251: Usman vs. Masvidal,2020-07-11,discovery_72h,2020-07-08T00:00:00+00:00,2020-07-07 23:55:00+00:00,2020-07-12T00:30:00+00:00,ok,5,20,2dedca53fee29d2651e26dec2f9f52e3c4c48327c1978c2ac32ede608401f05c,raw/odds_totals/responses/fb1954a323fdf358fe12__discovery_72h__2020-07-07T23-55-00Z.json.gz,4232702,767298,40
fb1954a323fdf358fe12,UFC 251: Usman vs. Masvidal,2020-07-11,entry,2020-07-11T00:30:00+00:00,2020-07-11 00:25:00+00:00,2020-07-12T00:30:00+00:00,ok,5,25,54a5bcc97b3b74c42c92b62b55c2fb700754573623430de8933ce4d969a17ac2,raw/odds_totals/responses/fb1954a323fdf358fe12__entry__2020-07-11T00-25-00Z.json.gz,4232662,767338,40
fb1954a323fdf358fe12,UFC 251: Usman vs. Masvidal,2020-07-11,close,2020-07-12T00:15:00+00:00,2020-07-12 00:15:00+00:00,2020-07-12T00:30:00+00:00,ok,5,25,5403424f82c8813d84f124bfdee8fdc9289f124183f4fbd2ec41bb71ab0ab99b,raw/odds_totals/responses/fb1954a323fdf358fe12__close__2020-07-12T00-15-00Z.json.gz,4232592,767408,40
686f7b7d3da5af0ab12d,UFC Fight Night: Kattar vs. Ige,2020-07-15,discovery_72h,2020-07-12T00:00:00+00:00,2020-07-11 23:55:00+00:00,2020-07-15T23:00:00+00:00,no_quotes,5,0,c595355d3cdb1640535ae44df1ee01f2d383caff2803711b108b9e42108be0d1,raw/odds_totals/responses/686f7b7d3da5af0ab12d__discovery_72h__2020-07-11T23-55-00Z.json.gz,4232552,767448,40
686f7b7d3da5af0ab12d,UFC Fight Night: Kattar vs. Ige,2020-07-15,entry,2020-07-14T23:00:00+00:00,2020-07-14 22:55:00+00:00,2020-07-15T23:00:00+00:00,ok,5,25,3430be03e66ed0cd162e8a2db4b7ab035100251eb8f6732fc168890f91318101,raw/odds_totals/responses/686f7b7d3da5af0ab12d__entry__2020-07-14T22-55-00Z.json.gz,4232482,767518,40
686f7b7d3da5af0ab12d,UFC Fight Night: Kattar vs. Ige,2020-07-15,close,2020-07-15T22:45:00+00:00,2020-07-15 22:45:00+00:00,2020-07-15T23:00:00+00:00,ok,5,25,235f42341a4f2e92f83d822742e23474461d14e92dc0e3e046a42702f195f2c8,raw/odds_totals/responses/686f7b7d3da5af0ab12d__close__2020-07-15T22-45-00Z.json.gz,4232442,767558,40
4fcdd53004a1e2ba3715,UFC Fight Night: Figueiredo vs. Benavidez 2,2020-07-18,discovery_72h,2020-07-15T00:00:00+00:00,2020-07-14 23:55:00+00:00,2020-07-18T23:00:00+00:00,no_quotes,6,0,57bf9bfa51cd32ef52d8f3916c1481c6740f07f3fe35a031e020cb2203b7502f,raw/odds_totals/responses/4fcdd53004a1e2ba3715__discovery_72h__2020-07-14T23-55-00Z.json.gz,4232402,767598,40
4fcdd53004a1e2ba3715,UFC Fight Night: Figueiredo vs. Benavidez 2,2020-07-18,entry,2020-07-17T23:00:00+00:00,2020-07-17 22:55:00+00:00,2020-07-18T23:00:00+00:00,ok,6,30,9fe654c502e4620830ab5dbb27b480cb37d5c778cc899bc40de7e0af8c9594d1,raw/odds_totals/responses/4fcdd53004a1e2ba3715__entry__2020-07-17T22-55-00Z.json.gz,4232362,767638,40
4fcdd53004a1e2ba3715,UFC Fight Night: Figueiredo vs. Benavidez 2,2020-07-18,close,2020-07-18T22:45:00+00:00,2020-07-18 22:45:00+00:00,2020-07-18T23:00:00+00:00,ok,6,26,bc2eb624e4991f80dce7b2a3fcfb46cfe7e545d5b9f2dac17a40329948a483fb,raw/odds_totals/responses/4fcdd53004a1e2ba3715__close__2020-07-18T22-45-00Z.json.gz,4232322,767678,40
cf8550d338b91c4bc868,UFC Fight Night: Whittaker vs. Till,2020-07-25,discovery_72h,2020-07-22T00:00:00+00:00,2020-07-21 23:55:00+00:00,2020-07-25T23:00:00+00:00,ok,6,30,87b1d6c3aa7ccf6cd11772e4a133154d0c7493cc4076c80cbccb54b0c78992bb,raw/odds_totals/responses/cf8550d338b91c4bc868__discovery_72h__2020-07-21T23-55-00Z.json.gz,4232282,767718,40
cf8550d338b91c4bc868,UFC Fight Night: Whittaker vs. Till,2020-07-25,entry,2020-07-24T23:00:00+00:00,2020-07-24 22:55:00+00:00,2020-07-25T23:00:00+00:00,ok,6,24,11f3e981b7a3a3e1fe3a02291f05fa0d18eb8d1dd30f1dc8d71ac723bd93db39,raw/odds_totals/responses/cf8550d338b91c4bc868__entry__2020-07-24T22-55-00Z.json.gz,4232242,767758,40
cf8550d338b91c4bc868,UFC Fight Night: Whittaker vs. Till,2020-07-25,close,2020-07-25T22:45:00+00:00,2020-07-25 22:45:00+00:00,2020-07-25T23:00:00+00:00,ok,6,24,81deff75f9a78599ba83bfab92aee1d402fbce61fe4d32ebe90db77f22d9b576,raw/odds_totals/responses/cf8550d338b91c4bc868__close__2020-07-25T22-45-00Z.json.gz,4232202,767798,40
ff87d07308b30bf20a9b,UFC Fight Night: Brunson vs. Shahbazyan,2020-08-01,discovery_72h,2020-07-29T00:00:00+00:00,2020-07-28 23:55:00+00:00,2020-08-02T00:00:00+00:00,ok,3,12,1e61e0f2527949f4a172a3ae281656f0475bbcf228f54e43e17dc0408b62c070,raw/odds_totals/responses/ff87d07308b30bf20a9b__discovery_72h__2020-07-28T23-55-00Z.json.gz,4232162,767838,40
ff87d07308b30bf20a9b,UFC Fight Night: Brunson vs. Shahbazyan,2020-08-01,entry,2020-08-01T00:00:00+00:00,2020-07-31 23:55:00+00:00,2020-08-02T00:00:00+00:00,ok,3,12,6434bb973393decb808b4796788a4286e7a30036108f62251035f431c56960ce,raw/odds_totals/responses/ff87d07308b30bf20a9b__entry__2020-07-31T23-55-00Z.json.gz,4232122,767878,40
ff87d07308b30bf20a9b,UFC Fight Night: Brunson vs. Shahbazyan,2020-08-01,close,2020-08-01T23:45:00+00:00,2020-08-01 23:45:00+00:00,2020-08-02T00:00:00+00:00,ok,3,12,224d4eb45d464ae4214113a1411babdbc8bcc128516fff5bf7c17e7ff90c5778,raw/odds_totals/responses/ff87d07308b30bf20a9b__close__2020-08-01T23-45-00Z.json.gz,4232082,767918,40
6f387eda25e0b89241ce,UFC Fight Night: Lewis vs. Oleinik,2020-08-08,discovery_72h,2020-08-05T00:00:00+00:00,2020-08-04 23:55:00+00:00,2020-08-08T23:30:00+00:00,ok,4,16,dddaf317632d58185433855c98a82102fde096f4163753b601ccf77047d8931c,raw/odds_totals/responses/6f387eda25e0b89241ce__discovery_72h__2020-08-04T23-55-00Z.json.gz,4232042,767958,40
6f387eda25e0b89241ce,UFC Fight Night: Lewis vs. Oleinik,2020-08-08,entry,2020-08-07T23:30:00+00:00,2020-08-07 23:25:00+00:00,2020-08-08T23:30:00+00:00,ok,4,20,98184a7a196b38f0d3e9f03e6be497ac3ca519e27b06bd61b690fdbdd3b84ce1,raw/odds_totals/responses/6f387eda25e0b89241ce__entry__2020-08-07T23-25-00Z.json.gz,4232002,767998,40
6f387eda25e0b89241ce,UFC Fight Night: Lewis vs. Oleinik,2020-08-08,close,2020-08-08T23:15:00+00:00,2020-08-08 23:15:00+00:00,2020-08-08T23:30:00+00:00,ok,4,17,30b1efe056f026097f47e0c49860c8e89d31c317e1e3f91e2fba52e64dbb1902,raw/odds_totals/responses/6f387eda25e0b89241ce__close__2020-08-08T23-15-00Z.json.gz,4231962,768038,40
77cc6fd9775eeb810cb6,UFC 252: Miocic vs. Cormier 3,2020-08-15,discovery_72h,2020-08-12T00:00:00+00:00,2020-08-11 23:55:00+00:00,2020-08-15T23:00:00+00:00,ok,6,30,fb9406e3c71b9589d4b7798e5e29c906f5279e23c48a90cb8fe293881a8dd1f7,raw/odds_totals/responses/77cc6fd9775eeb810cb6__discovery_72h__2020-08-11T23-55-00Z.json.gz,4231922,768078,40
77cc6fd9775eeb810cb6,UFC 252: Miocic vs. Cormier 3,2020-08-15,entry,2020-08-14T23:00:00+00:00,2020-08-14 22:55:00+00:00,2020-08-15T23:00:00+00:00,ok,6,30,8f91a9b6763284ae2fea17cc5b192606971857d948175d0878011cf6cde98821,raw/odds_totals/responses/77cc6fd9775eeb810cb6__entry__2020-08-14T22-55-00Z.json.gz,4231882,768118,40
77cc6fd9775eeb810cb6,UFC 252: Miocic vs. Cormier 3,2020-08-15,close,2020-08-15T22:45:00+00:00,2020-08-15 22:45:00+00:00,2020-08-15T23:00:00+00:00,ok,9,28,a81492a2f5f9a4dfad0a2aae94a6d4209891cd5bb85e289ae436be5ec09f05dc,raw/odds_totals/responses/77cc6fd9775eeb810cb6__close__2020-08-15T22-45-00Z.json.gz,4231842,768158,40
b3db3dd21038cc5af13b,UFC Fight Night: Munhoz vs. Edgar,2020-08-22,discovery_72h,2020-08-19T00:00:00+00:00,2020-08-18 23:55:00+00:00,2020-08-23T00:30:00+00:00,ok,3,15,17ecc6428bc8dbc812701ff81749542a743c57c3cf7466955e18cceae6deea11,raw/odds_totals/responses/b3db3dd21038cc5af13b__discovery_72h__2020-08-18T23-55-00Z.json.gz,4231802,768198,40
b3db3dd21038cc5af13b,UFC Fight Night: Munhoz vs. Edgar,2020-08-22,entry,2020-08-22T00:30:00+00:00,2020-08-22 00:25:00+00:00,2020-08-23T00:30:00+00:00,ok,3,15,18911e8ce9903e7c3ef0621349dccabac16ba75b2652a62111960da5709140f1,raw/odds_totals/responses/b3db3dd21038cc5af13b__entry__2020-08-22T00-25-00Z.json.gz,4231762,768238,40
b3db3dd21038cc5af13b,UFC Fight Night: Munhoz vs. Edgar,2020-08-22,close,2020-08-23T00:15:00+00:00,2020-08-23 00:15:00+00:00,2020-08-23T00:30:00+00:00,ok,3,13,4142c65aabbefb3ae8e075f7548f1f138582bc7b41e1c66b05478c24a0154f5f,raw/odds_totals/responses/b3db3dd21038cc5af13b__close__2020-08-23T00-15-00Z.json.gz,4231722,768278,40
e2b93774c09f7db0fbf1,UFC Fight Night: Smith vs. Rakic,2020-08-29,discovery_72h,2020-08-26T00:00:00+00:00,2020-08-25 23:55:00+00:00,2020-08-29T23:00:00+00:00,ok,7,33,6ccbb0db000372763d2d6f567f13d71504511a77fe6e92e14f64f2e7858a33a4,raw/odds_totals/responses/e2b93774c09f7db0fbf1__discovery_72h__2020-08-25T23-55-00Z.json.gz,4231682,768318,40
e2b93774c09f7db0fbf1,UFC Fight Night: Smith vs. Rakic,2020-08-29,entry,2020-08-28T23:00:00+00:00,2020-08-28 22:55:00+00:00,2020-08-29T23:00:00+00:00,ok,7,28,24fcb8fcc62f21e774e8e3239f428a3e2bcce88ca7d7e5c9466db8f0f4b1f3d6,raw/odds_totals/responses/e2b93774c09f7db0fbf1__entry__2020-08-28T22-55-00Z.json.gz,4231642,768358,40
e2b93774c09f7db0fbf1,UFC Fight Night: Smith vs. Rakic,2020-08-29,close,2020-08-29T22:45:00+00:00,2020-08-29 22:45:00+00:00,2020-08-29T23:00:00+00:00,ok,7,29,1f664ec8eaf1b900464f9e040305a574ca30f1d05c360bdcd393f7cae7485601,raw/odds_totals/responses/e2b93774c09f7db0fbf1__close__2020-08-29T22-45-00Z.json.gz,4231572,768428,40
64adc79117e5562d8cb2,UFC Fight Night: Overeem vs. Sakai,2020-09-05,discovery_72h,2020-09-02T00:00:00+00:00,2020-09-01 23:55:00+00:00,2020-09-05T23:00:00+00:00,ok,5,20,66d5fc0b9ad76e185caceaa34714780e2d24e69a93452b30291b19f16d25bc62,raw/odds_totals/responses/64adc79117e5562d8cb2__discovery_72h__2020-09-01T23-55-00Z.json.gz,4231532,768468,40
64adc79117e5562d8cb2,UFC Fight Night: Overeem vs. Sakai,2020-09-05,entry,2020-09-04T23:00:00+00:00,2020-09-04 22:55:00+00:00,2020-09-05T23:00:00+00:00,ok,5,20,5d939105532c0e31075597cd6a9e9ea2a643cf4d79f371d1bc67b8055a8be58d,raw/odds_totals/responses/64adc79117e5562d8cb2__entry__2020-09-04T22-55-00Z.json.gz,4231462,768538,40
64adc79117e5562d8cb2,UFC Fight Night: Overeem vs. Sakai,2020-09-05,close,2020-09-05T22:45:00+00:00,2020-09-05 22:45:00+00:00,2020-09-05T23:00:00+00:00,ok,5,17,fbf5f96ff6172a79969a400f90d2b2c6f105cfdeb9379494e5289e0bdf4d4a96,raw/odds_totals/responses/64adc79117e5562d8cb2__close__2020-09-05T22-45-00Z.json.gz,4231422,768578,40
1df6eb4b3160b91cd4c1,UFC Fight Night: Waterson vs. Hill,2020-09-12,discovery_72h,2020-09-09T00:00:00+00:00,2020-09-08 23:55:00+00:00,2020-09-12T21:15:00+00:00,ok,6,21,925ae9b47d376428104f714adb56af06308646802588957550c2540c2b1ef533,raw/odds_totals/responses/1df6eb4b3160b91cd4c1__discovery_72h__2020-09-08T23-55-00Z.json.gz,4231352,768648,40
1df6eb4b3160b91cd4c1,UFC Fight Night: Waterson vs. Hill,2020-09-12,entry,2020-09-11T21:15:00+00:00,2020-09-11 21:15:00+00:00,2020-09-12T21:15:00+00:00,ok,7,30,dabf52028df8d2865d150619320fcd9c5ad022d1ac897b4bb1f92c6b4a083776,raw/odds_totals/responses/1df6eb4b3160b91cd4c1__entry__2020-09-11T21-15-00Z.json.gz,4231312,768688,40
1df6eb4b3160b91cd4c1,UFC Fight Night: Waterson vs. Hill,2020-09-12,close,2020-09-12T21:00:00+00:00,2020-09-12 20:55:00+00:00,2020-09-12T21:15:00+00:00,ok,7,29,b8468aa255db37b95e5d6e972de0f7ac123717874253fef90e81dda1db361f18,raw/odds_totals/responses/1df6eb4b3160b91cd4c1__close__2020-09-12T20-55-00Z.json.gz,4231242,768758,40
d05e8944ac07ecb32b50,UFC Fight Night: Covington vs. Woodley,2020-09-19,discovery_72h,2020-09-16T00:00:00+00:00,2020-09-15 23:55:00+00:00,2020-09-19T21:20:00+00:00,ok,9,45,7f6f50d57a3fa70bb3737eecb679f7399a4a9095f8ab6c044655d4add88dacec,raw/odds_totals/responses/d05e8944ac07ecb32b50__discovery_72h__2020-09-15T23-55-00Z.json.gz,4231202,768798,40
d05e8944ac07ecb32b50,UFC Fight Night: Covington vs. Woodley,2020-09-19,entry,2020-09-18T21:20:00+00:00,2020-09-18 21:15:00+00:00,2020-09-19T21:20:00+00:00,ok,9,45,bff36efce80bf01043d7c9db781a8f66d56a6bc4bf7d1d339924ba31e503abf5,raw/odds_totals/responses/d05e8944ac07ecb32b50__entry__2020-09-18T21-15-00Z.json.gz,4231132,768868,40
d05e8944ac07ecb32b50,UFC Fight Night: Covington vs. Woodley,2020-09-19,close,2020-09-19T21:05:00+00:00,2020-09-19 21:05:00+00:00,2020-09-19T21:20:00+00:00,ok,9,39,ac86a870ee43930c08b82b31256c31958414f3312a934058e16183bee4c91d12,raw/odds_totals/responses/d05e8944ac07ecb32b50__close__2020-09-19T21-05-00Z.json.gz,4231062,768938,40
4c3eafd3d8fe913335ea,UFC 253: Adesanya vs. Costa,2020-09-26,discovery_72h,2020-09-23T00:00:00+00:00,2020-09-22 23:55:00+00:00,2020-09-26T23:30:00+00:00,ok,7,35,31b9a260fbf23ec90b581b6bd944a6582fa9bc379c783314efc441ac3b6be591,raw/odds_totals/responses/4c3eafd3d8fe913335ea__discovery_72h__2020-09-22T23-55-00Z.json.gz,4231022,768978,40
4c3eafd3d8fe913335ea,UFC 253: Adesanya vs. Costa,2020-09-26,entry,2020-09-25T23:30:00+00:00,2020-09-25 23:25:00+00:00,2020-09-26T23:30:00+00:00,ok,7,34,eb5b7d97a859e869cf27f1abe9697857384f0671d93b77b2e7bf8dc348b0b91e,raw/odds_totals/responses/4c3eafd3d8fe913335ea__entry__2020-09-25T23-25-00Z.json.gz,4230952,769048,40
4c3eafd3d8fe913335ea,UFC 253: Adesanya vs. Costa,2020-09-26,close,2020-09-26T23:15:00+00:00,2020-09-26 23:15:00+00:00,2020-09-26T23:30:00+00:00,ok,7,29,895a90f1932350312f0b10b51cef5150afb494ea59afb0cbf58561ea221267b0,raw/odds_totals/responses/4c3eafd3d8fe913335ea__close__2020-09-26T23-15-00Z.json.gz,4230912,769088,40
113805e685111ac762a0,UFC Fight Night: Holm vs. Aldana,2020-10-03,discovery_72h,2020-09-30T00:00:00+00:00,2020-09-29 23:55:00+00:00,2020-10-03T23:00:00+00:00,ok,7,35,db7f5c247d5351c65e756107b33f8d31c42b2d49b868031cc68b6cd156294f49,raw/odds_totals/responses/113805e685111ac762a0__discovery_72h__2020-09-29T23-55-00Z.json.gz,4230842,769158,40
113805e685111ac762a0,UFC Fight Night: Holm vs. Aldana,2020-10-03,entry,2020-10-02T23:00:00+00:00,2020-10-02 22:55:00+00:00,2020-10-03T23:00:00+00:00,ok,7,28,e00c65cbed13883d6295b512b4a153d4266b5f86be852a956080177571ad0c18,raw/odds_totals/responses/113805e685111ac762a0__entry__2020-10-02T22-55-00Z.json.gz,4230802,769198,40
113805e685111ac762a0,UFC Fight Night: Holm vs. Aldana,2020-10-03,close,2020-10-03T22:45:00+00:00,2020-10-03 22:45:00+00:00,2020-10-03T23:00:00+00:00,ok,7,34,11557099d4e6d6497b244b29a8948baac547b9cdd0062404b6a8cbd651615585,raw/odds_totals/responses/113805e685111ac762a0__close__2020-10-03T22-45-00Z.json.gz,4230732,769268,40
b060975563160287d163,UFC Fight Night: Moraes vs. Sandhagen,2020-10-10,discovery_72h,2020-10-07T00:00:00+00:00,2020-10-06 23:55:00+00:00,2020-10-10T23:00:00+00:00,ok,6,24,4cd7f7607c96f3dde39d329e8d0cf6c129f6068b5a217a1e634475da5eff3bd8,raw/odds_totals/responses/b060975563160287d163__discovery_72h__2020-10-06T23-55-00Z.json.gz,4230692,769308,40
b060975563160287d163,UFC Fight Night: Moraes vs. Sandhagen,2020-10-10,entry,2020-10-09T23:00:00+00:00,2020-10-09 22:55:00+00:00,2020-10-10T23:00:00+00:00,ok,6,24,e1f4eb5d601033a8b16165c08dd3c374a24680fc7c451082159898614b04c8fb,raw/odds_totals/responses/b060975563160287d163__entry__2020-10-09T22-55-00Z.json.gz,4230622,769378,40
b060975563160287d163,UFC Fight Night: Moraes vs. Sandhagen,2020-10-10,close,2020-10-10T22:45:00+00:00,2020-10-10 22:45:00+00:00,2020-10-10T23:00:00+00:00,ok,6,26,485d0290c0384dade869e43ff1d1badd04cce7508975c5347731d04771ef0691,raw/odds_totals/responses/b060975563160287d163__close__2020-10-10T22-45-00Z.json.gz,4230582,769418,40
5cc9ce4ad104d65c194e,UFC Fight Night: Ortega vs. The Korean Zombie,2020-10-17,discovery_72h,2020-10-14T00:00:00+00:00,2020-10-13 23:55:00+00:00,2020-10-17T20:25:00+00:00,ok,6,24,f234712ac316780e7af40b7e76a806e64edada15cc12c9fd52fe9d063ef6f989,raw/odds_totals/responses/5cc9ce4ad104d65c194e__discovery_72h__2020-10-13T23-55-00Z.json.gz,4230512,769488,40
5cc9ce4ad104d65c194e,UFC Fight Night: Ortega vs. The Korean Zombie,2020-10-17,entry,2020-10-16T20:25:00+00:00,2020-10-16 20:25:00+00:00,2020-10-17T20:25:00+00:00,ok,6,14,ea8d61b4e9fc1a5c3e57ea2a59b016ad7ab83eadfca3df8fa14f8c628ae8df3e,raw/odds_totals/responses/5cc9ce4ad104d65c194e__entry__2020-10-16T20-25-00Z.json.gz,4230472,769528,40
5cc9ce4ad104d65c194e,UFC Fight Night: Ortega vs. The Korean Zombie,2020-10-17,close,2020-10-17T20:10:00+00:00,2020-10-17 20:05:00+00:00,2020-10-17T20:25:00+00:00,ok,6,18,8bcf7bf21a566c72b250c198696227e5851f04a4ee8131718f0f4decd6e13149,raw/odds_totals/responses/5cc9ce4ad104d65c194e__close__2020-10-17T20-05-00Z.json.gz,4230432,769568,40
b680f1a2b37899f44ce1,UFC 254: Khabib vs. Gaethje,2020-10-24,discovery_72h,2020-10-21T00:00:00+00:00,2020-10-20 23:55:00+00:00,2020-10-24T14:30:00+00:00,ok,9,28,e283036c358d067546558e0c860a8ef127a3f0a415752c934ee6891c4673a4c6,raw/odds_totals/responses/b680f1a2b37899f44ce1__discovery_72h__2020-10-20T23-55-00Z.json.gz,4230392,769608,40
b680f1a2b37899f44ce1,UFC 254: Khabib vs. Gaethje,2020-10-24,entry,2020-10-23T14:30:00+00:00,2020-10-23 14:25:00+00:00,2020-10-24T14:30:00+00:00,ok,9,45,c5caf36011a88c9e9bf714d7849f5fa9c7230da2833549ff108ddb835b3dcabc,raw/odds_totals/responses/b680f1a2b37899f44ce1__entry__2020-10-23T14-25-00Z.json.gz,4230352,769648,40
b680f1a2b37899f44ce1,UFC 254: Khabib vs. Gaethje,2020-10-24,close,2020-10-24T14:15:00+00:00,2020-10-24 14:15:00+00:00,2020-10-24T14:30:00+00:00,ok,9,45,c438561b5331751cd0149bf586b9be75215f7a7c69432f93eff597514cfef585,raw/odds_totals/responses/b680f1a2b37899f44ce1__close__2020-10-24T14-15-00Z.json.gz,4230312,769688,40
02f4551dd121999ff6df,UFC Fight Night: Hall vs. Silva,2020-10-31,discovery_72h,2020-10-28T00:00:00+00:00,2020-10-27 23:55:00+00:00,2020-10-31T20:40:00+00:00,ok,6,29,80c219e20851d81d2830fd0fa168f48824f6b5b9daa4986485866a9482b7f4cf,raw/odds_totals/responses/02f4551dd121999ff6df__discovery_72h__2020-10-27T23-55-00Z.json.gz,4230272,769728,40
02f4551dd121999ff6df,UFC Fight Night: Hall vs. Silva,2020-10-31,entry,2020-10-30T20:40:00+00:00,2020-10-30 20:35:00+00:00,2020-10-31T20:40:00+00:00,ok,7,28,dc3ff4c828b6eec61d85de89db06571e4f9e1e03b38c5e4abf336ae150947e70,raw/odds_totals/responses/02f4551dd121999ff6df__entry__2020-10-30T20-35-00Z.json.gz,4230232,769768,40
02f4551dd121999ff6df,UFC Fight Night: Hall vs. Silva,2020-10-31,close,2020-10-31T20:25:00+00:00,2020-10-31 20:25:00+00:00,2020-10-31T20:40:00+00:00,ok,7,35,acaa1b410300d44e9d72d5d923847c8cdfc8aa544c29f8f2bc8eec74d00e6660,raw/odds_totals/responses/02f4551dd121999ff6df__close__2020-10-31T20-25-00Z.json.gz,4230192,769808,40
7d02b55774376b9b5f8a,UFC Fight Night: Santos vs. Teixeira,2020-11-07,discovery_72h,2020-11-04T00:00:00+00:00,2020-11-03 23:55:00+00:00,2020-11-07T20:00:00+00:00,ok,6,24,99d05df1b6a1ff217aba173a8a83ed6ac1e9068b8f6c3446aa3a1ee1c5565141,raw/odds_totals/responses/7d02b55774376b9b5f8a__discovery_72h__2020-11-03T23-55-00Z.json.gz,4230152,769848,40
7d02b55774376b9b5f8a,UFC Fight Night: Santos vs. Teixeira,2020-11-07,entry,2020-11-06T20:00:00+00:00,2020-11-06 19:55:00+00:00,2020-11-07T20:00:00+00:00,ok,6,30,e37f23459b50c63da2ef81e35147956920cf287c460356bcfd4f162659d8e82f,raw/odds_totals/responses/7d02b55774376b9b5f8a__entry__2020-11-06T19-55-00Z.json.gz,4230112,769888,40
