date,event,fighter_a,fighter_b,winner,pair,commence_time,entry_snapshot_ts,entry_lead_hours,entry_n_books,entry_odds_a,entry_odds_b,entry_prob_a,entry_source,close_snapshot_ts,close_lead_hours,close_n_books,close_odds_a,close_odds_b,close_prob_a,close_source
2022-06-04 00:00:00+00:00,UFC Fight Night: Volkov vs. Rozenstruik,Michael Trizano,Lucas Almeida,B,lucas almeida|michael trizano,2022-06-04 21:45:00+00:00,2022-06-03 17:05:00+00:00,28.666666666666668,7,-250.0,190.0,0.6744186046511629,odds_api_book_consensus,2022-06-04 16:55:00+00:00,4.833333333333333,7,-250.0,190.0,0.6744186046511629,odds_api_book_consensus
2022-06-04 00:00:00+00:00,UFC Fight Night: Volkov vs. Rozenstruik,Dan Ige,Movsar Evloev,B,dan ige|movsar evloev,2022-06-04 22:10:00+00:00,2022-06-03 17:05:00+00:00,29.083333333333332,15,320.0,-417.0,0.22506082725060828,odds_api_book_consensus,2022-06-04 16:55:00+00:00,5.25,15,320.0,-417.0,0.22506082725060828,odds_api_book_consensus
2022-06-04 00:00:00+00:00,UFC Fight Night: Volkov vs. Rozenstruik,Alexander Volkov,Jairzinho Rozenstruik,A,alexander volkov|jairzinho rozenstruik,2022-06-04 22:35:00+00:00,2022-06-03 17:05:00+00:00,29.5,15,-161.0,130.0,0.5865674006019326,odds_api_book_consensus,2022-06-04 16:55:00+00:00,5.666666666666667,15,-164.0,134.0,0.5940892091580772,odds_api_book_consensus
2022-06-11 00:00:00+00:00,UFC 275: Teixeira vs. Prochazka,Ramona Pascual,Joselyne Edwards,B,joselyne edwards|ramona pascual,2022-06-11 22:40:00+00:00,2022-06-10 22:35:00+00:00,24.083333333333332,14,140.0,-167.0,0.39875481766973025,odds_api_book_consensus,2022-06-11 22:25:00+00:00,0.25,14,140.0,-169.0,0.3952410456277458,odds_api_book_consensus
2022-06-11 00:00:00+00:00,UFC 275: Teixeira vs. Prochazka,Liang Na,Silvana Gomez Juarez,B,liang na|silvana gomez juarez,2022-06-11 23:10:00+00:00,2022-06-10 22:35:00+00:00,24.583333333333332,15,105.0,-125.0,0.46753246753246747,odds_api_book_consensus,2022-06-11 22:25:00+00:00,0.75,15,-112.0,-108.0,0.5,odds_api_book_consensus
2022-06-11 00:00:00+00:00,UFC 275: Teixeira vs. Prochazka,Kyung Ho Kang,Batgerel Danaa,A,batgerel danaa|kyung ho kang,2022-06-11 23:40:00+00:00,2022-06-10 22:35:00+00:00,25.083333333333332,15,110.0,-135.0,0.45254866318261,odds_api_book_consensus,2022-06-11 22:25:00+00:00,1.25,15,-112.0,-108.0,0.5,odds_api_book_consensus
2022-06-11 00:00:00+00:00,UFC 275: Teixeira vs. Prochazka,Brendan Allen,Jacob Malkoun,A,brendan allen|jacob malkoun,2022-06-12 01:40:00+00:00,2022-06-10 22:35:00+00:00,27.083333333333332,15,-312.0,250.0,0.726063829787234,odds_api_book_consensus,2022-06-11 22:25:00+00:00,3.25,15,-303.0,240.0,0.7202607278652906,odds_api_book_consensus
2022-06-11 00:00:00+00:00,UFC 275: Teixeira vs. Prochazka,Andre Fialho,Jake Matthews,B,andre fialho|jake matthews,2022-06-12 02:00:00+00:00,2022-06-10 22:35:00+00:00,27.416666666666668,15,-149.0,120.0,0.5683079056865465,odds_api_book_consensus,2022-06-11 22:25:00+00:00,4.333333333333333,15,-130.0,107.0,0.5403677058353318,odds_api_book_consensus
2022-06-11 00:00:00+00:00,UFC 275: Teixeira vs. Prochazka,Jack Della Maddalena,Ramazan Emeev,A,jack della maddalena|ramazan emeev,2022-06-12 02:15:00+00:00,2022-06-10 22:35:00+00:00,27.666666666666668,15,-156.0,131.0,0.5875953888618282,odds_api_book_consensus,2022-06-11 22:25:00+00:00,3.8333333333333335,15,-175.0,148.0,0.6106275767292717,odds_api_book_consensus
2022-06-11 00:00:00+00:00,UFC 275: Teixeira vs. Prochazka,Valentina Shevchenko,Taila Santos,A,taila santos|valentina shevchenko,2022-06-12 03:45:00+00:00,2022-06-10 22:35:00+00:00,29.166666666666668,15,-667.0,450.0,0.8258258258258258,odds_api_book_consensus,2022-06-11 22:25:00+00:00,5.333333333333333,15,-667.0,450.0,0.8258258258258258,odds_api_book_consensus
2022-06-11 00:00:00+00:00,UFC 275: Teixeira vs. Prochazka,Glover Teixeira,Jiri Prochazka,B,glover teixeira|jiri prochazka,2022-06-12 04:10:00+00:00,2022-06-10 22:35:00+00:00,29.583333333333332,15,165.0,-208.0,0.3576072821846553,odds_api_book_consensus,2022-06-11 22:25:00+00:00,5.75,15,175.0,-213.0,0.34530831099195713,odds_api_book_consensus
2022-06-18 00:00:00+00:00,UFC Fight Night: Kattar vs. Emmett,Jasmine Jasudavicius,Natalia Silva,B,jasmine jasudavicius|natalia silva,2022-06-18 20:00:00+00:00,2022-06-17 19:55:00+00:00,24.083333333333332,15,-250.0,195.0,0.6781609195402298,odds_api_book_consensus,2022-06-18 19:45:00+00:00,3.0,15,-244.0,195.0,0.6781609195402298,odds_api_book_consensus
2022-06-18 00:00:00+00:00,UFC Fight Night: Kattar vs. Emmett,Roman Dolidze,Kyle Daukaus,A,kyle daukaus|roman dolidze,2022-06-18 20:10:00+00:00,2022-06-17 19:55:00+00:00,24.25,15,210.0,-256.0,0.3087335434822918,odds_api_book_consensus,2022-06-18 19:45:00+00:00,0.4166666666666667,15,210.0,-256.0,0.3115478693730421,odds_api_book_consensus
2022-06-18 00:00:00+00:00,UFC Fight Night: Kattar vs. Emmett,Phil Hawes,Deron Winn,A,deron winn|phil hawes,2022-06-18 20:30:00+00:00,2022-06-17 19:55:00+00:00,24.583333333333332,15,-263.0,220.0,0.6934548467274233,odds_api_book_consensus,2022-06-18 19:45:00+00:00,0.75,15,-270.0,210.0,0.695112114857235,odds_api_book_consensus
2022-06-18 00:00:00+00:00,UFC Fight Night: Kattar vs. Emmett,Eddie Wineland,Cody Stamann,B,cody stamann|eddie wineland,2022-06-18 20:50:00+00:00,2022-06-17 19:55:00+00:00,24.916666666666668,15,390.0,-556.0,0.1940598745710567,odds_api_book_consensus,2022-06-18 19:45:00+00:00,1.0833333333333333,15,450.0,-667.0,0.1729230075526998,odds_api_book_consensus
2022-06-18 00:00:00+00:00,UFC Fight Night: Kattar vs. Emmett,Maria Oliveira,Gloria de Paula,A,gloria de paula|maria oliveira,2022-06-18 21:10:00+00:00,2022-06-17 19:55:00+00:00,25.25,8,225.0,-278.0,0.2965287884301438,odds_api_book_consensus,2022-06-18 19:45:00+00:00,1.4166666666666667,8,217.5,-263.0,0.30304080311693615,odds_api_book_consensus
2022-06-18 00:00:00+00:00,UFC Fight Night: Kattar vs. Emmett,Ricardo Ramos,Danny Chavez,A,danny chavez|ricardo ramos,2022-06-18 21:30:00+00:00,2022-06-17 19:55:00+00:00,25.583333333333332,15,-303.0,240.0,0.7188110521909015,odds_api_book_consensus,2022-06-18 19:45:00+00:00,1.75,15,-323.0,250.0,0.7246327297574309,odds_api_book_consensus
2022-06-18 00:00:00+00:00,UFC Fight Night: Kattar vs. Emmett,Court McGee,Jeremiah Wells,B,court mcgee|jeremiah wells,2022-06-18 21:50:00+00:00,2022-06-17 19:55:00+00:00,25.916666666666668,14,-122.5,100.5,0.525708988139968,odds_api_book_consensus,2022-06-18 19:45:00+00:00,2.5,15,-115.0,-105.0,0.5108342361863489,odds_api_book_consensus
2022-06-18 00:00:00+00:00,UFC Fight Night: Kattar vs. Emmett,Adrian Yanez,Tony Kelley,A,adrian yanez|tony kelley,2022-06-18 22:30:00+00:00,2022-06-17 19:55:00+00:00,26.583333333333332,15,-294.0,240.0,0.7142519778013934,odds_api_book_consensus,2022-06-18 19:45:00+00:00,2.75,15,-303.0,245.0,0.7246327297574309,odds_api_book_consensus
2022-06-18 00:00:00+00:00,UFC Fight Night: Kattar vs. Emmett,Julian Marquez,Gregory Rodrigues,B,gregory rodrigues|julian marquez,2022-06-18 23:15:00+00:00,2022-06-17 19:55:00+00:00,27.333333333333332,15,145.0,-179.0,0.3893724232707283,odds_api_book_consensus,2022-06-18 19:45:00+00:00,3.5,15,147.0,-179.0,0.3893724232707283,odds_api_book_consensus
2022-06-18 00:00:00+00:00,UFC Fight Night: Kattar vs. Emmett,Damir Ismagulov,Guram Kutateladze,A,damir ismagulov|guram kutateladze,2022-06-18 23:40:00+00:00,2022-06-17 19:55:00+00:00,27.75,15,-172.0,140.0,0.6012451823302698,odds_api_book_consensus,2022-06-18 19:45:00+00:00,3.9166666666666665,15,-175.0,155.0,0.6206404242300632,odds_api_book_consensus
2022-06-18 00:00:00+00:00,UFC Fight Night: Kattar vs. Emmett,Joaquin Buckley,Albert Duraev,A,albert duraev|joaquin buckley,2022-06-19 00:10:00+00:00,2022-06-17 19:55:00+00:00,28.25,15,195.0,-244.0,0.32183908045977005,odds_api_book_consensus,2022-06-18 19:45:00+00:00,4.416666666666667,15,185.0,-233.0,0.33555356261147334,odds_api_book_consensus
2022-06-18 00:00:00+00:00,UFC Fight Night: Kattar vs. Emmett,Tim Means,Kevin Holland,B,kevin holland|tim means,2022-06-19 00:40:00+00:00,2022-06-17 19:55:00+00:00,28.75,15,237.0,-294.0,0.2845217290833201,odds_api_book_consensus,2022-06-18 19:45:00+00:00,4.916666666666667,15,250.0,-323.0,0.2722883810749919,odds_api_book_consensus
2022-06-18 00:00:00+00:00,UFC Fight Night: Kattar vs. Emmett,Calvin Kattar,Josh Emmett,B,calvin kattar|josh emmett,2022-06-19 01:35:00+00:00,2022-06-17 19:55:00+00:00,29.666666666666668,15,-233.0,195.0,0.6736413975596609,odds_api_book_consensus,2022-06-18 19:45:00+00:00,5.833333333333333,15,-238.0,195.0,0.6750312469954812,odds_api_book_consensus
2022-06-25 00:00:00+00:00,UFC Fight Night: Tsarukyan vs. Gamrot,Brian Kelleher,Mario Bautista,B,brian kelleher|mario bautista,2022-06-25 22:00:00+00:00,2022-06-24 21:55:00+00:00,24.083333333333332,15,145.0,-175.0,0.3924935606525205,odds_api_book_consensus,2022-06-25 21:45:00+00:00,2.0,15,150.0,-179.0,0.3812709030100335,odds_api_book_consensus
2022-06-25 00:00:00+00:00,UFC Fight Night: Tsarukyan vs. Gamrot,Carlos Ulberg,Tafon Nchukwi,A,carlos ulberg|tafon nchukwi,2022-06-25 22:00:00+00:00,2022-06-24 21:55:00+00:00,24.083333333333332,14,101.0,-125.0,0.47244094488188976,odds_api_book_consensus,2022-06-25 21:45:00+00:00,4.0,15,110.0,-135.0,0.45441361307164263,odds_api_book_consensus
2022-06-25 00:00:00+00:00,UFC Fight Night: Tsarukyan vs. Gamrot,Raulian Paiva,Sergey Morozov,B,raulian paiva|sergey morozov,2022-06-25 22:00:00+00:00,2022-06-24 21:55:00+00:00,24.083333333333332,15,125.0,-154.0,0.4251615279033176,odds_api_book_consensus,2022-06-25 21:45:00+00:00,3.0,15,125.0,-154.0,0.4251615279033176,odds_api_book_consensus
2022-06-25 00:00:00+00:00,UFC Fight Night: Tsarukyan vs. Gamrot,Vanessa Demopoulos,Jinh Yu Frey,A,jinh yu frey|vanessa demopoulos,2022-06-25 22:00:00+00:00,2022-06-24 21:55:00+00:00,24.083333333333332,15,195.0,-244.0,0.32336905433352126,odds_api_book_consensus,2022-06-25 21:45:00+00:00,1.5,15,188.0,-233.0,0.3334149027284963,odds_api_book_consensus
2022-06-25 00:00:00+00:00,UFC Fight Night: Tsarukyan vs. Gamrot,Arman Tsarukyan,Mateusz Gamrot,B,arman tsarukyan|mateusz gamrot,2022-06-25 23:00:00+00:00,2022-06-24 21:55:00+00:00,25.083333333333332,14,-286.0,230.0,0.7073868432620716,odds_api_book_consensus,2022-06-25 21:45:00+00:00,7.0,15,-286.0,220.0,0.7033507531509375,odds_api_book_consensus
2022-06-25 00:00:00+00:00,UFC Fight Night: Tsarukyan vs. Gamrot,Chris Curtis,Rodolfo Vieira,A,chris curtis|rodolfo vieira,2022-06-25 23:00:00+00:00,2022-06-24 21:55:00+00:00,25.083333333333332,15,-130.0,102.0,0.5330897279740154,odds_api_book_consensus,2022-06-25 21:45:00+00:00,4.5,15,-125.0,106.0,0.5324675324675325,odds_api_book_consensus
2022-06-25 00:00:00+00:00,UFC Fight Night: Tsarukyan vs. Gamrot,Josh Parisian,Alan Baudot,A,alan baudot|josh parisian,2022-06-25 23:00:00+00:00,2022-06-24 21:55:00+00:00,25.083333333333332,14,-106.0,-115.0,0.4891657638136511,odds_api_book_consensus,2022-06-25 21:45:00+00:00,6.0,14,-115.0,-105.0,0.5123202616785609,odds_api_book_consensus
2022-06-25 00:00:00+00:00,UFC Fight Night: Tsarukyan vs. Gamrot,Neil Magny,Shavkat Rakhmonov,B,neil magny|shavkat rakhmonov,2022-06-25 23:00:00+00:00,2022-06-24 21:55:00+00:00,25.083333333333332,14,340.0,-455.0,0.21569802276812464,odds_api_book_consensus,2022-06-25 21:45:00+00:00,6.5,15,370.0,-500.0,0.20869565217391303,odds_api_book_consensus
2022-06-25 00:00:00+00:00,UFC Fight Night: Tsarukyan vs. Gamrot,Thiago Moises,Christos Giagos,A,christos giagos|thiago moises,2022-06-25 23:00:00+00:00,2022-06-24 21:55:00+00:00,25.083333333333332,15,-256.0,205.0,0.6884521306269579,odds_api_book_consensus,2022-06-25 21:45:00+00:00,5.5,15,-250.0,205.0,0.6848958333333333,odds_api_book_consensus
2022-06-25 00:00:00+00:00,UFC Fight Night: Tsarukyan vs. Gamrot,Shayilan Nuerdanbieke,TJ Brown,A,shayilan nuerdanbieke|tj brown,2022-06-26 00:40:00+00:00,2022-06-24 21:55:00+00:00,26.75,14,170.0,-204.0,0.35566434485477716,odds_api_book_consensus,2022-06-25 21:45:00+00:00,2.9166666666666665,14,170.0,-208.0,0.3512680079666227,odds_api_book_consensus
2022-07-02 00:00:00+00:00,UFC 276: Adesanya vs. Cannonier,Brad Tavares,Dricus Du Plessis,B,brad tavares|dricus du plessis,2022-07-02 22:35:00+00:00,2022-07-01 22:35:00+00:00,24.0,15,130.0,-159.0,0.41762578099309433,odds_api_book_consensus,2022-07-02 22:15:00+00:00,0.3333333333333333,15,134.0,-164.0,0.40963257199602776,odds_api_book_consensus
2022-07-02 00:00:00+00:00,UFC 276: Adesanya vs. Cannonier,Jim Miller,Donald Cerrone,A,donald cerrone|jim miller,2022-07-02 23:00:00+00:00,2022-07-01 22:35:00+00:00,24.416666666666668,15,-189.0,155.0,0.6262059908066878,odds_api_book_consensus,2022-07-02 22:15:00+00:00,0.75,15,-189.0,160.0,0.6296770886724757,odds_api_book_consensus
2022-07-02 00:00:00+00:00,UFC 276: Adesanya vs. Cannonier,Uriah Hall,Andre Muniz,B,andre muniz|uriah hall,2022-07-02 23:40:00+00:00,2022-07-01 22:35:00+00:00,25.083333333333332,15,265.0,-333.0,0.2640531851805612,odds_api_book_consensus,2022-07-02 22:15:00+00:00,1.4166666666666667,15,265.0,-333.0,0.2611119260671849,odds_api_book_consensus
2022-07-02 00:00:00+00:00,UFC 276: Adesanya vs. Cannonier,Jessica Eye,Maycee Barber,B,jessica eye|maycee barber,2022-07-03 00:15:00+00:00,2022-07-01 22:35:00+00:00,25.666666666666668,15,240.0,-286.0,0.2841578327444052,odds_api_book_consensus,2022-07-02 22:15:00+00:00,2.0,15,260.0,-312.0,0.2683689421573736,odds_api_book_consensus
2022-07-02 00:00:00+00:00,UFC 276: Adesanya vs. Cannonier,Brad Riddell,Jalin Turner,B,brad riddell|jalin turner,2022-07-03 01:40:00+00:00,2022-07-01 22:35:00+00:00,27.083333333333332,15,125.0,-154.0,0.4240683852010151,odds_api_book_consensus,2022-07-02 22:15:00+00:00,3.4166666666666665,15,120.0,-149.0,0.43169209431345346,odds_api_book_consensus
2022-07-02 00:00:00+00:00,UFC 276: Adesanya vs. Cannonier,Robbie Lawler,Bryan Barberena,B,bryan barberena|robbie lawler,2022-07-03 02:15:00+00:00,2022-07-01 22:35:00+00:00,27.666666666666668,14,-121.5,100.0,0.5227990257983042,odds_api_book_consensus,2022-07-02 22:15:00+00:00,4.0,15,-112.0,-110.0,0.5,odds_api_book_consensus
2022-07-02 00:00:00+00:00,UFC 276: Adesanya vs. Cannonier,Sean Strickland,Alex Pereira,B,alex pereira|sean strickland,2022-07-03 03:20:00+00:00,2022-07-01 22:35:00+00:00,28.75,14,-125.0,101.0,0.5275590551181103,odds_api_book_consensus,2022-07-02 22:15:00+00:00,5.083333333333333,15,-130.0,107.0,0.5416183037909937,odds_api_book_consensus
2022-07-02 00:00:00+00:00,UFC 276: Adesanya vs. Cannonier,Israel Adesanya,Jared Cannonier,A,israel adesanya|jared cannonier,2022-07-03 04:35:00+00:00,2022-07-01 22:35:00+00:00,30.0,15,-500.0,365.0,0.7948717948717948,odds_api_book_consensus,2022-07-02 22:15:00+00:00,6.333333333333333,15,-500.0,375.0,0.7983193277310925,odds_api_book_consensus
2022-07-09 00:00:00+00:00,UFC Fight Night: Dos Anjos vs. Fiziev,Ronnie Lawrence,Saidyokub Kakhramonov,B,ronnie lawrence|saidyokub kakhramonov,2022-07-09 22:15:00+00:00,2022-07-08 22:05:00+00:00,24.166666666666668,15,-130.0,105.0,0.5367573011077542,odds_api_book_consensus,2022-07-09 21:55:00+00:00,0.3333333333333333,14,-125.0,100.0,0.5263157894736843,odds_api_book_consensus
2022-07-09 00:00:00+00:00,UFC Fight Night: Dos Anjos vs. Fiziev,Kennedy Nzechukwu,Karl Roberson,A,karl roberson|kennedy nzechukwu,2022-07-09 22:40:00+00:00,2022-07-08 22:05:00+00:00,24.583333333333332,15,-145.0,116.0,0.562460143130447,odds_api_book_consensus,2022-07-09 21:55:00+00:00,0.9166666666666666,15,-154.0,135.0,0.5875953888618283,odds_api_book_consensus
2022-07-09 00:00:00+00:00,UFC Fight Night: Dos Anjos vs. Fiziev,David Onama,Garrett Armfield,A,david onama|garrett armfield,2022-07-09 23:05:00+00:00,2022-07-08 22:05:00+00:00,25.0,15,-769.0,520.0,0.8481519383578137,odds_api_book_consensus,2022-07-09 21:55:00+00:00,1.4166666666666667,15,-833.0,550.0,0.854138055655945,odds_api_book_consensus
2022-07-09 00:00:00+00:00,UFC Fight Night: Dos Anjos vs. Fiziev,Cody Brundage,Tresean Gore,A,cody brundage|tresean gore,2022-07-09 23:30:00+00:00,2022-07-08 22:05:00+00:00,25.416666666666668,15,120.0,-149.0,0.4339339862674706,odds_api_book_consensus,2022-07-09 21:55:00+00:00,2.4166666666666665,15,125.0,-149.0,0.4261874197689346,odds_api_book_consensus
2022-07-09 00:00:00+00:00,UFC Fight Night: Dos Anjos vs. Fiziev,Antonina Shevchenko,Cortney Casey,A,antonina shevchenko|cortney casey,2022-07-09 23:50:00+00:00,2022-07-08 22:05:00+00:00,25.75,15,-175.0,150.0,0.6140350877192982,odds_api_book_consensus,2022-07-09 21:55:00+00:00,1.9166666666666667,15,-175.0,145.0,0.612584146173925,odds_api_book_consensus
2022-07-09 00:00:00+00:00,UFC Fight Night: Dos Anjos vs. Fiziev,Aiemann Zahabi,Ricky Turcios,A,aiemann zahabi|ricky turcios,2022-07-10 00:30:00+00:00,2022-07-08 22:05:00+00:00,26.416666666666668,14,160.0,-200.0,0.36742800397219466,odds_api_book_consensus,2022-07-09 21:55:00+00:00,3.8333333333333335,14,165.0,-200.0,0.362228900886844,odds_api_book_consensus
2022-07-09 00:00:00+00:00,UFC Fight Night: Dos Anjos vs. Fiziev,Michael Johnson,Jamie Mullarkey,B,jamie mullarkey|michael johnson,2022-07-10 01:15:00+00:00,2022-07-08 22:05:00+00:00,27.166666666666668,15,195.0,-244.0,0.32183908045977005,odds_api_book_consensus,2022-07-09 21:55:00+00:00,3.3333333333333335,15,190.0,-238.0,0.3318786156500558,odds_api_book_consensus
2022-07-09 00:00:00+00:00,UFC Fight Night: Dos Anjos vs. Fiziev,Jared Vanderaa,Chase Sherman,B,chase sherman|jared vanderaa,2022-07-10 02:15:00+00:00,2022-07-08 22:05:00+00:00,28.166666666666668,15,-200.0,165.0,0.6415270018621974,odds_api_book_consensus,2022-07-09 21:55:00+00:00,4.333333333333333,15,-208.0,170.0,0.6428571428571429,odds_api_book_consensus
2022-07-09 00:00:00+00:00,UFC Fight Night: Dos Anjos vs. Fiziev,Douglas Silva de Andrade,Said Nurmagomedov,B,douglas silva de andrade|said nurmagomedov,2022-07-10 02:40:00+00:00,2022-07-08 22:05:00+00:00,28.583333333333332,15,280.0,-345.0,0.251985002205558,odds_api_book_consensus,2022-07-09 21:55:00+00:00,4.75,15,350.0,-455.0,0.21052631578947367,odds_api_book_consensus
2022-07-09 00:00:00+00:00,UFC Fight Night: Dos Anjos vs. Fiziev,Caio Borralho,Armen Petrosyan,A,armen petrosyan|caio borralho,2022-07-10 03:05:00+00:00,2022-07-08 22:05:00+00:00,29.0,15,-250.0,195.0,0.6781609195402298,odds_api_book_consensus,2022-07-09 21:55:00+00:00,5.166666666666667,15,-244.0,195.0,0.6781609195402298,odds_api_book_consensus
2022-07-09 00:00:00+00:00,UFC Fight Night: Dos Anjos vs. Fiziev,Rafael Dos Anjos,Rafael Fiziev,B,rafael dos anjos|rafael fiziev,2022-07-10 03:35:00+00:00,2022-07-08 22:05:00+00:00,29.5,15,175.0,-222.0,0.3437582128777924,odds_api_book_consensus,2022-07-09 21:55:00+00:00,5.666666666666667,15,175.0,-222.0,0.34946820056435857,odds_api_book_consensus
2022-07-16 00:00:00+00:00,UFC Fight Night: Ortega vs. Rodriguez,Bill Algeo,Herbert Burns,A,bill algeo|herbert burns,2022-07-16 15:00:00+00:00,2022-07-15 14:55:00+00:00,24.083333333333332,15,-208.0,170.0,0.6467149000530492,odds_api_book_consensus,2022-07-16 14:45:00+00:00,2.0,15,-213.0,170.0,0.6467149000530492,odds_api_book_consensus
2022-07-16 00:00:00+00:00,UFC Fight Night: Ortega vs. Rodriguez,Dwight Grant,Dustin Stoltzfus,B,dustin stoltzfus|dwight grant,2022-07-16 15:00:00+00:00,2022-07-15 14:55:00+00:00,24.083333333333332,14,-132.5,111.0,0.5461165752080178,odds_api_book_consensus,2022-07-16 14:45:00+00:00,1.0,14,-105.5,-116.5,0.4873460435296103,odds_api_book_consensus
2022-07-16 00:00:00+00:00,UFC Fight Night: Ortega vs. Rodriguez,Jessica Penne,Emily Ducote,B,emily ducote|jessica penne,2022-07-16 15:00:00+00:00,2022-07-15 14:55:00+00:00,24.083333333333332,15,130.0,-156.0,0.4134325993980675,odds_api_book_consensus,2022-07-16 14:45:00+00:00,0.5,15,135.0,-161.0,0.40938907768908556,odds_api_book_consensus
2022-07-16 00:00:00+00:00,UFC Fight Night: Ortega vs. Rodriguez,Punahele Soriano,Dalcha Lungiambula,A,dalcha lungiambula|punahele soriano,2022-07-16 15:00:00+00:00,2022-07-15 14:55:00+00:00,24.083333333333332,15,-233.0,187.0,0.6689714610306936,odds_api_book_consensus,2022-07-16 14:45:00+00:00,3.0,15,-233.0,187.0,0.6689714610306936,odds_api_book_consensus
2022-07-16 00:00:00+00:00,UFC Fight Night: Ortega vs. Rodriguez,Ricky Simon,Jack Shore,A,jack shore|ricky simon,2022-07-16 15:00:00+00:00,2022-07-15 14:55:00+00:00,24.083333333333332,15,130.0,-161.0,0.4134325993980675,odds_api_book_consensus,2022-07-16 14:45:00+00:00,2.5,15,138.0,-161.0,0.40315106580166826,odds_api_book_consensus
2022-07-16 00:00:00+00:00,UFC Fight Night: Ortega vs. Rodriguez,Lauren Murphy,Miesha Tate,A,lauren murphy|miesha tate,2022-07-16 18:00:00+00:00,2022-07-15 14:55:00+00:00,27.083333333333332,15,170.0,-208.0,0.35714285714285715,odds_api_book_consensus,2022-07-16 14:45:00+00:00,3.5,15,175.0,-213.0,0.35075530055134707,odds_api_book_consensus
2022-07-16 00:00:00+00:00,UFC Fight Night: Ortega vs. Rodriguez,Shane Burgos,Charles Jourdain,A,charles jourdain|shane burgos,2022-07-16 18:00:00+00:00,2022-07-15 14:55:00+00:00,27.083333333333332,15,-175.0,145.0,0.6106275767292716,odds_api_book_consensus,2022-07-16 14:45:00+00:00,4.0,15,-169.0,145.0,0.6051172077201804,odds_api_book_consensus
2022-07-16 00:00:00+00:00,UFC Fight Night: Ortega vs. Rodriguez,Li Jingliang,Muslim Salikhov,A,li jingliang|muslim salikhov,2022-07-16 18:15:00+00:00,2022-07-15 14:55:00+00:00,27.333333333333332,15,132.0,-164.0,0.4096325719960278,odds_api_book_consensus,2022-07-16 14:45:00+00:00,5.0,15,134.0,-164.0,0.4096325719960278,odds_api_book_consensus
2022-07-16 00:00:00+00:00,UFC Fight Night: Ortega vs. Rodriguez,Brian Ortega,Yair Rodriguez,B,brian ortega|yair rodriguez,2022-07-16 20:00:00+00:00,2022-07-15 14:55:00+00:00,29.083333333333332,15,-175.0,145.0,0.6061781714369372,odds_api_book_consensus,2022-07-16 14:45:00+00:00,6.0,15,-169.0,138.0,0.6012451823302698,odds_api_book_consensus
2022-07-23 00:00:00+00:00,UFC Fight Night: Blaydes vs. Aspinall,Paul Craig,Volkan Oezdemir,B,paul craig|volkan oezdemir,2022-07-23 20:00:00+00:00,2022-07-22 18:55:00+00:00,25.083333333333332,16,125.0,-149.0,0.42888402625820565,odds_api_book_consensus,2022-07-23 18:45:00+00:00,1.25,16,120.0,-143.0,0.43304462871701044,odds_api_book_consensus
2022-07-23 00:00:00+00:00,UFC Fight Night: Blaydes vs. Aspinall,Molly McCann,Hannah Goldy,A,hannah goldy|molly mccann,2022-07-23 20:30:00+00:00,2022-07-22 18:55:00+00:00,25.583333333333332,16,-435.0,332.5,0.7788806988350481,odds_api_book_consensus,2022-07-23 18:45:00+00:00,1.75,16,-500.0,370.0,0.7966101694915254,odds_api_book_consensus
2022-07-23 00:00:00+00:00,UFC Fight Night: Blaydes vs. Aspinall,Nikita Krylov,Alexander Gustafsson,A,alexander gustafsson|nikita krylov,2022-07-23 21:00:00+00:00,2022-07-22 18:55:00+00:00,26.083333333333332,16,-200.0,169.5,0.6422106304770968,odds_api_book_consensus,2022-07-23 18:45:00+00:00,2.25,16,-200.0,166.0,0.6415270018621975,odds_api_book_consensus
2022-07-23 00:00:00+00:00,UFC Fight Night: Blaydes vs. Aspinall,Paddy Pimblett,Jordan Leavitt,A,jordan leavitt|paddy pimblett,2022-07-23 21:30:00+00:00,2022-07-22 18:55:00+00:00,26.583333333333332,16,-274.0,222.5,0.7015377622907355,odds_api_book_consensus,2022-07-23 18:45:00+00:00,2.75,16,-263.0,220.0,0.6988914017245211,odds_api_book_consensus
2022-07-23 00:00:00+00:00,UFC Fight Night: Blaydes vs. Aspinall,Jack Hermansson,Chris Curtis,A,chris curtis|jack hermansson,2022-07-23 22:00:00+00:00,2022-07-22 18:55:00+00:00,27.083333333333332,16,-110.5,-111.5,0.5,odds_api_book_consensus,2022-07-23 18:45:00+00:00,3.25,16,-110.0,-110.0,0.5,odds_api_book_consensus
2022-07-23 00:00:00+00:00,UFC Fight Night: Blaydes vs. Aspinall,Curtis Blaydes,Tom Aspinall,A,curtis blaydes|tom aspinall,2022-07-23 22:30:00+00:00,2022-07-22 18:55:00+00:00,27.583333333333332,16,117.0,-141.0,0.4372278664731495,odds_api_book_consensus,2022-07-23 18:45:00+00:00,3.75,16,125.0,-149.0,0.4264248003248951,odds_api_book_consensus
2022-07-30 00:00:00+00:00,UFC 277: Pena vs. Nunes 2,Nicolae Negumereanu,Ihor Potieria,A,ihor potieria|nicolae negumereanu,2022-07-30 22:45:00+00:00,2022-07-29 22:45:00+00:00,24.0,12,-120.0,-103.0,0.5180774138664397,odds_api_book_consensus,2022-07-30 22:25:00+00:00,0.3333333333333333,14,-136.0,110.0,0.5483133218982277,odds_api_book_consensus
