event_uid,event_name,event_date,snapshot_kind,requested_snapshot,actual_snapshot,event_start_utc,status,matched_fights,quote_rows,response_sha256,response_file,requests_remaining,requests_used,requests_last
8998e7802b83f56fb24d,UFC Fight Night: Ankalaev vs. Walker 2,2024-01-13,discovery_72h,2024-01-10T00:00:00+00:00,2024-01-09 23:55:39+00:00,2024-01-13T21:00:00+00:00,no_quotes,11,0,c65cc671bb5ff5aa6cd04be34e2b30fb2828fe7e3beb75691dd6855b47fe4e11,raw/odds_totals_probe/responses/8998e7802b83f56fb24d__discovery_72h__2024-01-09T23-55-39Z.json.gz,4237412,762588,40
8998e7802b83f56fb24d,UFC Fight Night: Ankalaev vs. Walker 2,2024-01-13,entry,2024-01-12T21:00:00+00:00,2024-01-12 20:55:39+00:00,2024-01-13T21:00:00+00:00,no_quotes,11,0,1faf61268eeaa9c1f7b191a7c5bf80e883a67032376e74c7d6d886fd2e5b42b6,raw/odds_totals_probe/responses/8998e7802b83f56fb24d__entry__2024-01-12T20-55-39Z.json.gz,4237372,762628,40
8998e7802b83f56fb24d,UFC Fight Night: Ankalaev vs. Walker 2,2024-01-13,close,2024-01-13T20:45:00+00:00,2024-01-13 20:40:38+00:00,2024-01-13T21:00:00+00:00,no_quotes,11,0,200a690e5d6b799e76bc7f2b405846f2793df598698b74df0f70379b50e3daac,raw/odds_totals_probe/responses/8998e7802b83f56fb24d__close__2024-01-13T20-40-38Z.json.gz,4237332,762668,40
0f369ca7f71940c51e18,UFC 297: Strickland vs. Du Plessis,2024-01-20,discovery_72h,2024-01-17T00:00:00+00:00,2024-01-16 23:55:39+00:00,2024-01-20T23:40:00+00:00,no_quotes,12,0,e02d790e2c2c1f5b160acf4b68626c523dfbb2681b328bba4d05f2641839d958,raw/odds_totals_probe/responses/0f369ca7f71940c51e18__discovery_72h__2024-01-16T23-55-39Z.json.gz,4237292,762708,40
0f369ca7f71940c51e18,UFC 297: Strickland vs. Du Plessis,2024-01-20,entry,2024-01-19T23:40:00+00:00,2024-01-19 23:35:38+00:00,2024-01-20T23:40:00+00:00,no_quotes,12,0,409f72e481d445a9c40ccf2057cd427393e329c29af6226ebebaecf196d2b7f1,raw/odds_totals_probe/responses/0f369ca7f71940c51e18__entry__2024-01-19T23-35-38Z.json.gz,4237252,762748,40
0f369ca7f71940c51e18,UFC 297: Strickland vs. Du Plessis,2024-01-20,close,2024-01-20T23:25:00+00:00,2024-01-20 23:20:38+00:00,2024-01-20T23:40:00+00:00,no_quotes,12,0,912ed1206f6dc1a29f1cf450a532363d10cb7c032a8347e2740f2942bcf19302,raw/odds_totals_probe/responses/0f369ca7f71940c51e18__close__2024-01-20T23-20-38Z.json.gz,4237212,762788,40
6a6b9131bcfb68c96219,UFC Fight Night: Dolidze vs. Imavov,2024-02-03,discovery_72h,2024-01-31T00:00:00+00:00,2024-01-30 23:55:38+00:00,2024-02-03T21:10:00+00:00,no_quotes,10,0,da3f97ce2c71b310c223fc1c56752f285be8292d8f6869f0e76d501f0551dcd5,raw/odds_totals_probe/responses/6a6b9131bcfb68c96219__discovery_72h__2024-01-30T23-55-38Z.json.gz,4237172,762828,40
6a6b9131bcfb68c96219,UFC Fight Night: Dolidze vs. Imavov,2024-02-03,entry,2024-02-02T21:10:00+00:00,2024-02-02 21:05:39+00:00,2024-02-03T21:10:00+00:00,no_quotes,10,0,8bfdf05abd145a594691aff3ff2c788cebbbe80bddabe5d3bfff7d09607811cd,raw/odds_totals_probe/responses/6a6b9131bcfb68c96219__entry__2024-02-02T21-05-39Z.json.gz,4237132,762868,40
